CO_LEG,District,Step
CO_LEG,District,Step
Adams009,4,375
Asotin009,4,375
Benton008,9,375
Benton016,9,375
Chelan012,6,375
Clallam024,2,375
Clark015,9,375
Clark017,3,375
Clark018,3,375
Clark049,3,375
Columbia016,4,375
Cowlitz018,3,375
Cowlitz019,3,375
Douglas012,6,375
Ferry007,6,375
Franklin009,5,375
Franklin016,5,375
Garfield009,4,375
Grant012,6,375
Grant013,6,375
Grays Harbor019,3,375
Grays Harbor024,2,375
Grays Harbor035,3,375
Island010,6,375
Jefferson024,2,375
King001,7,375
King005,6,375
King011,1,375
King030,1,375
King031,1,375
King032,7,375
King033,1,375
King034,0,375
King036,7,375
King037,7,375
King039,6,375
King041,6,375
King043,7,375
King045,7,375
King046,7,375
King047,1,375
King048,6,375
Kitsap023,0,375
Kitsap026,0,375
Kitsap035,2,375
Kittitas013,9,375
Klickitat015,9,375
Lewis020,3,375
Lincoln007,4,375
Mason035,2,375
Okanogan007,6,375
Okanogan012,6,375
Pacific019,3,375
Pend Oreille007,4,375
Pierce002,1,375
Pierce025,8,375
Pierce026,0,375
Pierce027,3,375
Pierce028,3,375
Pierce029,3,375
Pierce031,1,375
San Juan040,6,375
Skagit010,6,375
Skagit021,0,375
Skagit039,0,375
Skagit040,6,375
Skamania015,9,375
Snohomish001,7,375
Snohomish010,6,375
Snohomish021,0,375
Snohomish032,7,375
Snohomish038,7,375
Snohomish039,6,375
Snohomish044,7,375
Snohomish048,6,375
Spokane003,4,375
Spokane004,4,375
Spokane006,4,375
Spokane007,4,375
Spokane009,4,375
Stevens007,4,375
Thurston002,3,375
Thurston020,3,375
Thurston022,3,375
Thurston035,3,375
Wahkiakum019,3,375
Walla Walla016,5,375
Whatcom039,0,375
Whatcom040,6,375
Whatcom042,0,375
Whitman009,4,375
Yakima013,9,375
Yakima014,9,375
Yakima015,9,375
CO_LEG,District,Step
Adams009,4,400
Asotin009,4,400
Benton008,9,400
Benton016,9,400
Chelan012,6,400
Clallam024,2,400
Clark015,3,400
Clark017,3,400
Clark018,3,400
Clark049,3,400
Columbia016,5,400
Cowlitz018,3,400
Cowlitz019,3,400
Douglas012,4,400
Ferry007,6,400
Franklin009,5,400
Franklin016,5,400
Garfield009,4,400
Grant012,4,400
Grant013,6,400
Grays Harbor019,3,400
Grays Harbor024,2,400
Grays Harbor035,2,400
Island010,6,400
Jefferson024,2,400
King001,7,400
King005,6,400
King011,1,400
King030,1,400
King031,6,400
King032,7,400
King033,1,400
King034,0,400
King036,7,400
King037,7,400
King039,6,400
King041,6,400
King043,7,400
King045,7,400
King046,7,400
King047,1,400
King048,6,400
Kitsap023,0,400
Kitsap026,0,400
Kitsap035,0,400
Kittitas013,6,400
Klickitat015,9,400
Lewis020,3,400
Lincoln007,4,400
Mason035,2,400
Okanogan007,6,400
Okanogan012,6,400
Pacific019,3,400
Pend Oreille007,4,400
Pierce002,1,400
Pierce025,8,400
Pierce026,0,400
Pierce027,3,400
Pierce028,3,400
Pierce029,3,400
Pierce031,1,400
San Juan040,6,400
Skagit010,6,400
Skagit021,0,400
Skagit039,0,400
Skagit040,6,400
Skamania015,9,400
Snohomish001,7,400
Snohomish010,0,400
Snohomish021,0,400
Snohomish032,7,400
Snohomish038,7,400
Snohomish039,6,400
Snohomish044,7,400
Snohomish048,6,400
Spokane003,4,400
Spokane004,4,400
Spokane006,4,400
Spokane007,4,400
Spokane009,4,400
Stevens007,4,400
Thurston002,1,400
Thurston020,3,400
Thurston022,3,400
Thurston035,3,400
Wahkiakum019,3,400
Walla Walla016,5,400
Whatcom039,0,400
Whatcom040,6,400
Whatcom042,0,400
Whitman009,4,400
Yakima013,9,400
Yakima014,9,400
Yakima015,9,400
CO_LEG,District,Step
Adams009,4,425
Asotin009,4,425
Benton008,9,425
Benton016,9,425
Chelan012,6,425
Clallam024,2,425
Clark015,9,425
Clark017,3,425
Clark018,3,425
Clark049,3,425
Columbia016,5,425
Cowlitz018,3,425
Cowlitz019,3,425
Douglas012,6,425
Ferry007,6,425
Franklin009,5,425
Franklin016,5,425
Garfield009,4,425
Grant012,6,425
Grant013,6,425
Grays Harbor019,2,425
Grays Harbor024,2,425
Grays Harbor035,2,425
Island010,6,425
Jefferson024,2,425
King001,7,425
King005,6,425
King011,6,425
King030,1,425
King031,6,425
King032,7,425
King033,1,425
King034,0,425
King036,7,425
King037,6,425
King039,6,425
King041,6,425
King043,7,425
King045,7,425
King046,7,425
King047,1,425
King048,6,425
Kitsap023,0,425
Kitsap026,0,425
Kitsap035,2,425
Kittitas013,6,425
Klickitat015,9,425
Lewis020,3,425
Lincoln007,4,425
Mason035,2,425
Okanogan007,6,425
Okanogan012,6,425
Pacific019,2,425
Pend Oreille007,4,425
Pierce002,1,425
Pierce025,8,425
Pierce026,0,425
Pierce027,3,425
Pierce028,3,425
Pierce029,3,425
Pierce031,1,425
San Juan040,6,425
Skagit010,6,425
Skagit021,0,425
Skagit039,0,425
Skagit040,6,425
Skamania015,9,425
Snohomish001,7,425
Snohomish010,6,425
Snohomish021,0,425
Snohomish032,7,425
Snohomish038,0,425
Snohomish039,6,425
Snohomish044,7,425
Snohomish048,6,425
Spokane003,4,425
Spokane004,4,425
Spokane006,4,425
Spokane007,4,425
Spokane009,4,425
Stevens007,4,425
Thurston002,1,425
Thurston020,3,425
Thurston022,3,425
Thurston035,3,425
Wahkiakum019,3,425
Walla Walla016,5,425
Whatcom039,0,425
Whatcom040,6,425
Whatcom042,0,425
Whitman009,4,425
Yakima013,9,425
Yakima014,9,425
Yakima015,9,425
CO_LEG,District,Step
Adams009,4,450
Asotin009,4,450
Benton008,9,450
Benton016,9,450
Chelan012,6,450
Clallam024,2,450
Clark015,9,450
Clark017,3,450
Clark018,3,450
Clark049,3,450
Columbia016,5,450
Cowlitz018,3,450
Cowlitz019,3,450
Douglas012,6,450
Ferry007,6,450
Franklin009,4,450
Franklin016,5,450
Garfield009,4,450
Grant012,6,450
Grant013,4,450
Grays Harbor019,2,450
Grays Harbor024,2,450
Grays Harbor035,3,450
Island010,6,450
Jefferson024,2,450
King001,7,450
King005,6,450
King011,1,450
King030,1,450
King031,6,450
King032,7,450
King033,1,450
King034,0,450
King036,7,450
King037,0,450
King039,6,450
King041,1,450
King043,7,450
King045,7,450
King046,7,450
King047,1,450
King048,6,450
Kitsap023,0,450
Kitsap026,2,450
Kitsap035,2,450
Kittitas013,9,450
Klickitat015,9,450
Lewis020,3,450
Lincoln007,4,450
Mason035,2,450
Okanogan007,6,450
Okanogan012,6,450
Pacific019,2,450
Pend Oreille007,4,450
Pierce002,1,450
Pierce025,8,450
Pierce026,2,450
Pierce027,8,450
Pierce028,3,450
Pierce029,3,450
Pierce031,1,450
San Juan040,6,450
Skagit010,6,450
Skagit021,0,450
Skagit039,0,450
Skagit040,6,450
Skamania015,9,450
Snohomish001,7,450
Snohomish010,6,450
Snohomish021,7,450
Snohomish032,7,450
Snohomish038,7,450
Snohomish039,6,450
Snohomish044,7,450
Snohomish048,6,450
Spokane003,4,450
Spokane004,4,450
Spokane006,4,450
Spokane007,4,450
Spokane009,4,450
Stevens007,4,450
Thurston002,3,450
Thurston020,3,450
Thurston022,3,450
Thurston035,3,450
Wahkiakum019,3,450
Walla Walla016,5,450
Whatcom039,0,450
Whatcom040,6,450
Whatcom042,0,450
Whitman009,4,450
Yakima013,9,450
Yakima014,6,450
Yakima015,9,450
CO_LEG,District,Step
Adams009,4,475
Asotin009,4,475
Benton008,9,475
Benton016,9,475
Chelan012,6,475
Clallam024,2,475
Clark015,3,475
Clark017,3,475
Clark018,3,475
Clark049,3,475
Columbia016,4,475
Cowlitz018,3,475
Cowlitz019,3,475
Douglas012,6,475
Ferry007,6,475
Franklin009,5,475
Franklin016,5,475
Garfield009,4,475
Grant012,6,475
Grant013,4,475
Grays Harbor019,2,475
Grays Harbor024,2,475
Grays Harbor035,2,475
Island010,6,475
Jefferson024,2,475
King001,7,475
King005,6,475
King011,1,475
King030,1,475
King031,6,475
King032,7,475
King033,1,475
King034,1,475
King036,7,475
King037,1,475
King039,6,475
King041,6,475
King043,0,475
King045,6,475
King046,7,475
King047,1,475
King048,6,475
Kitsap023,0,475
Kitsap026,2,475
Kitsap035,2,475
Kittitas013,6,475
Klickitat015,9,475
Lewis020,3,475
Lincoln007,4,475
Mason035,2,475
Okanogan007,6,475
Okanogan012,6,475
Pacific019,2,475
Pend Oreille007,4,475
Pierce002,1,475
Pierce025,8,475
Pierce026,2,475
Pierce027,8,475
Pierce028,3,475
Pierce029,8,475
Pierce031,1,475
San Juan040,6,475
Skagit010,6,475
Skagit021,0,475
Skagit039,0,475
Skagit040,6,475
Skamania015,3,475
Snohomish001,7,475
Snohomish010,7,475
Snohomish021,0,475
Snohomish032,7,475
Snohomish038,7,475
Snohomish039,6,475
Snohomish044,7,475
Snohomish048,6,475
Spokane003,4,475
Spokane004,4,475
Spokane006,4,475
Spokane007,4,475
Spokane009,4,475
Stevens007,4,475
Thurston002,3,475
Thurston020,3,475
Thurston022,3,475
Thurston035,2,475
Wahkiakum019,2,475
Walla Walla016,5,475
Whatcom039,0,475
Whatcom040,6,475
Whatcom042,0,475
Whitman009,4,475
Yakima013,6,475
Yakima014,1,475
Yakima015,9,475
CO_LEG,District,Step
Adams009,4,500
Asotin009,4,500
Benton008,9,500
Benton016,9,500
Chelan012,6,500
Clallam024,2,500
Clark015,3,500
Clark017,3,500
Clark018,3,500
Clark049,3,500
Columbia016,4,500
Cowlitz018,3,500
Cowlitz019,3,500
Douglas012,6,500
Ferry007,6,500
Franklin009,5,500
Franklin016,5,500
Garfield009,4,500
Grant012,6,500
Grant013,6,500
Grays Harbor019,2,500
Grays Harbor024,2,500
Grays Harbor035,2,500
Island010,6,500
Jefferson024,2,500
King001,7,500
King005,1,500
King011,1,500
King030,1,500
King031,6,500
King032,7,500
King033,1,500
King034,1,500
King036,0,500
King037,1,500
King039,6,500
King041,6,500
King043,0,500
King045,6,500
King046,7,500
King047,1,500
King048,6,500
Kitsap023,0,500
Kitsap026,2,500
Kitsap035,0,500
Kittitas013,6,500
Klickitat015,9,500
Lewis020,3,500
Lincoln007,4,500
Mason035,2,500
Okanogan007,6,500
Okanogan012,6,500
Pacific019,2,500
Pend Oreille007,4,500
Pierce002,3,500
Pierce025,8,500
Pierce026,2,500
Pierce027,8,500
Pierce028,3,500
Pierce029,8,500
Pierce031,1,500
San Juan040,6,500
Skagit010,6,500
Skagit021,0,500
Skagit039,0,500
Skagit040,6,500
Skamania015,3,500
Snohomish001,7,500
Snohomish010,0,500
Snohomish021,7,500
Snohomish032,7,500
Snohomish038,7,500
Snohomish039,6,500
Snohomish044,7,500
Snohomish048,6,500
Spokane003,4,500
Spokane004,4,500
Spokane006,4,500
Spokane007,4,500
Spokane009,4,500
Stevens007,4,500
Thurston002,3,500
Thurston020,2,500
Thurston022,3,500
Thurston035,2,500
Wahkiakum019,2,500
Walla Walla016,4,500
Whatcom039,0,500
Whatcom040,6,500
Whatcom042,0,500
Whitman009,4,500
Yakima013,6,500
Yakima014,3,500
Yakima015,9,500
CO_LEG,District,Step
Adams009,4,525
Asotin009,4,525
Benton008,9,525
Benton016,9,525
Chelan012,6,525
Clallam024,2,525
Clark015,3,525
Clark017,3,525
Clark018,3,525
Clark049,3,525
Columbia016,4,525
Cowlitz018,3,525
Cowlitz019,2,525
Douglas012,6,525
Ferry007,6,525
Franklin009,4,525
Franklin016,5,525
Garfield009,4,525
Grant012,6,525
Grant013,4,525
Grays Harbor019,2,525
Grays Harbor024,2,525
Grays Harbor035,2,525
Island010,6,525
Jefferson024,2,525
King001,7,525
King005,1,525
King011,1,525
King030,1,525
King031,6,525
King032,7,525
King033,1,525
King034,1,525
King036,0,525
King037,1,525
King039,6,525
King041,6,525
King043,1,525
King045,6,525
King046,7,525
King047,1,525
King048,6,525
Kitsap023,0,525
Kitsap026,2,525
Kitsap035,2,525
Kittitas013,6,525
Klickitat015,9,525
Lewis020,3,525
Lincoln007,6,525
Mason035,2,525
Okanogan007,6,525
Okanogan012,6,525
Pacific019,2,525
Pend Oreille007,4,525
Pierce002,8,525
Pierce025,8,525
Pierce026,2,525
Pierce027,8,525
Pierce028,8,525
Pierce029,8,525
Pierce031,1,525
San Juan040,6,525
Skagit010,6,525
Skagit021,0,525
Skagit039,0,525
Skagit040,6,525
Skamania015,3,525
Snohomish001,7,525
Snohomish010,7,525
Snohomish021,7,525
Snohomish032,7,525
Snohomish038,7,525
Snohomish039,6,525
Snohomish044,7,525
Snohomish048,6,525
Spokane003,4,525
Spokane004,4,525
Spokane006,4,525
Spokane007,6,525
Spokane009,4,525
Stevens007,6,525
Thurston002,8,525
Thurston020,3,525
Thurston022,3,525
Thurston035,3,525
Wahkiakum019,2,525
Walla Walla016,5,525
Whatcom039,0,525
Whatcom040,0,525
Whatcom042,0,525
Whitman009,4,525
Yakima013,6,525
Yakima014,8,525
Yakima015,8,525
CO_LEG,District,Step
Adams009,4,550
Asotin009,4,550
Benton008,9,550
Benton016,9,550
Chelan012,6,550
Clallam024,2,550
Clark015,3,550
Clark017,3,550
Clark018,3,550
Clark049,3,550
Columbia016,5,550
Cowlitz018,3,550
Cowlitz019,3,550
Douglas012,4,550
Ferry007,6,550
Franklin009,4,550
Franklin016,5,550
Garfield009,4,550
Grant012,4,550
Grant013,4,550
Grays Harbor019,2,550
Grays Harbor024,2,550
Grays Harbor035,3,550
Island010,6,550
Jefferson024,2,550
King001,6,550
King005,6,550
King011,1,550
King030,1,550
King031,6,550
King032,7,550
King033,1,550
King034,1,550
King036,0,550
King037,1,550
King039,6,550
King041,1,550
King043,0,550
King045,6,550
King046,0,550
King047,1,550
King048,6,550
Kitsap023,0,550
Kitsap026,2,550
Kitsap035,2,550
Kittitas013,6,550
Klickitat015,9,550
Lewis020,3,550
Lincoln007,4,550
Mason035,2,550
Okanogan007,6,550
Okanogan012,6,550
Pacific019,2,550
Pend Oreille007,4,550
Pierce002,8,550
Pierce025,8,550
Pierce026,2,550
Pierce027,8,550
Pierce028,8,550
Pierce029,8,550
Pierce031,1,550
San Juan040,6,550
Skagit010,6,550
Skagit021,0,550
Skagit039,0,550
Skagit040,6,550
Skamania015,3,550
Snohomish001,7,550
Snohomish010,6,550
Snohomish021,7,550
Snohomish032,7,550
Snohomish038,6,550
Snohomish039,6,550
Snohomish044,7,550
Snohomish048,6,550
Spokane003,4,550
Spokane004,4,550
Spokane006,4,550
Spokane007,4,550
Spokane009,4,550
Stevens007,4,550
Thurston002,3,550
Thurston020,3,550
Thurston022,3,550
Thurston035,3,550
Wahkiakum019,2,550
Walla Walla016,5,550
Whatcom039,0,550
Whatcom040,0,550
Whatcom042,0,550
Whitman009,4,550
Yakima013,6,550
Yakima014,8,550
Yakima015,6,550
CO_LEG,District,Step
Adams009,4,575
Asotin009,4,575
Benton008,9,575
Benton016,9,575
Chelan012,6,575
Clallam024,2,575
Clark015,3,575
Clark017,3,575
Clark018,3,575
Clark049,3,575
Columbia016,5,575
Cowlitz018,3,575
Cowlitz019,3,575
Douglas012,4,575
Ferry007,6,575
Franklin009,4,575
Franklin016,5,575
Garfield009,4,575
Grant012,4,575
Grant013,4,575
Grays Harbor019,2,575
Grays Harbor024,2,575
Grays Harbor035,2,575
Island010,6,575
Jefferson024,2,575
King001,6,575
King005,6,575
King011,1,575
King030,1,575
King031,6,575
King032,7,575
King033,1,575
King034,1,575
King036,0,575
King037,1,575
King039,6,575
King041,1,575
King043,0,575
King045,6,575
King046,0,575
King047,1,575
King048,6,575
Kitsap023,0,575
Kitsap026,2,575
Kitsap035,2,575
Kittitas013,6,575
Klickitat015,9,575
Lewis020,3,575
Lincoln007,4,575
Mason035,2,575
Okanogan007,6,575
Okanogan012,6,575
Pacific019,2,575
Pend Oreille007,4,575
Pierce002,8,575
Pierce025,8,575
Pierce026,2,575
Pierce027,8,575
Pierce028,8,575
Pierce029,8,575
Pierce031,1,575
San Juan040,6,575
Skagit010,6,575
Skagit021,0,575
Skagit039,0,575
Skagit040,6,575
Skamania015,3,575
Snohomish001,7,575
Snohomish010,6,575
Snohomish021,7,575
Snohomish032,7,575
Snohomish038,6,575
Snohomish039,6,575
Snohomish044,7,575
Snohomish048,6,575
Spokane003,4,575
Spokane004,4,575
Spokane006,4,575
Spokane007,4,575
Spokane009,4,575
Stevens007,4,575
Thurston002,3,575
Thurston020,3,575
Thurston022,8,575
Thurston035,3,575
Wahkiakum019,3,575
Walla Walla016,5,575
Whatcom039,0,575
Whatcom040,0,575
Whatcom042,0,575
Whitman009,4,575
Yakima013,6,575
Yakima014,8,575
Yakima015,3,575
CO_LEG,District,Step
Adams009,4,600
Asotin009,4,600
Benton008,9,600
Benton016,9,600
Chelan012,6,600
Clallam024,2,600
Clark015,3,600
Clark017,3,600
Clark018,3,600
Clark049,3,600
Columbia016,4,600
Cowlitz018,3,600
Cowlitz019,3,600
Douglas012,4,600
Ferry007,6,600
Franklin009,4,600
Franklin016,5,600
Garfield009,4,600
Grant012,4,600
Grant013,6,600
Grays Harbor019,2,600
Grays Harbor024,2,600
Grays Harbor035,2,600
Island010,6,600
Jefferson024,2,600
King001,7,600
King005,1,600
King011,1,600
King030,8,600
King031,1,600
King032,0,600
King033,1,600
King034,1,600
King036,0,600
King037,0,600
King039,6,600
King041,6,600
King043,0,600
King045,6,600
King046,0,600
King047,1,600
King048,6,600
Kitsap023,0,600
Kitsap026,2,600
Kitsap035,2,600
Kittitas013,6,600
Klickitat015,9,600
Lewis020,3,600
Lincoln007,4,600
Mason035,2,600
Okanogan007,6,600
Okanogan012,6,600
Pacific019,2,600
Pend Oreille007,4,600
Pierce002,8,600
Pierce025,8,600
Pierce026,2,600
Pierce027,8,600
Pierce028,8,600
Pierce029,8,600
Pierce031,1,600
San Juan040,6,600
Skagit010,6,600
Skagit021,0,600
Skagit039,0,600
Skagit040,6,600
Skamania015,9,600
Snohomish001,7,600
Snohomish010,0,600
Snohomish021,7,600
Snohomish032,7,600
Snohomish038,0,600
Snohomish039,6,600
Snohomish044,7,600
Snohomish048,6,600
Spokane003,4,600
Spokane004,4,600
Spokane006,4,600
Spokane007,4,600
Spokane009,4,600
Stevens007,4,600
Thurston002,3,600
Thurston020,3,600
Thurston022,3,600
Thurston035,2,600
Wahkiakum019,3,600
Walla Walla016,5,600
Whatcom039,0,600
Whatcom040,0,600
Whatcom042,0,600
Whitman009,4,600
Yakima013,6,600
Yakima014,8,600
Yakima015,6,600
CO_LEG,District,Step
Adams009,4,625
Asotin009,4,625
Benton008,9,625
Benton016,9,625
Chelan012,6,625
Clallam024,2,625
Clark015,3,625
Clark017,3,625
Clark018,3,625
Clark049,3,625
Columbia016,4,625
Cowlitz018,3,625
Cowlitz019,3,625
Douglas012,6,625
Ferry007,6,625
Franklin009,4,625
Franklin016,5,625
Garfield009,4,625
Grant012,4,625
Grant013,6,625
Grays Harbor019,2,625
Grays Harbor024,2,625
Grays Harbor035,2,625
Island010,0,625
Jefferson024,2,625
King001,7,625
King005,1,625
King011,1,625
King030,8,625
King031,1,625
King032,7,625
King033,1,625
King034,1,625
King036,0,625
King037,1,625
King039,6,625
King041,6,625
King043,0,625
King045,6,625
King046,0,625
King047,8,625
King048,6,625
Kitsap023,0,625
Kitsap026,2,625
Kitsap035,2,625
Kittitas013,6,625
Klickitat015,9,625
Lewis020,3,625
Lincoln007,4,625
Mason035,2,625
Okanogan007,6,625
Okanogan012,6,625
Pacific019,2,625
Pend Oreille007,4,625
Pierce002,3,625
Pierce025,8,625
Pierce026,2,625
Pierce027,8,625
Pierce028,8,625
Pierce029,8,625
Pierce031,1,625
San Juan040,6,625
Skagit010,6,625
Skagit021,0,625
Skagit039,0,625
Skagit040,6,625
Skamania015,3,625
Snohomish001,7,625
Snohomish010,0,625
Snohomish021,7,625
Snohomish032,7,625
Snohomish038,0,625
Snohomish039,6,625
Snohomish044,7,625
Snohomish048,6,625
Spokane003,4,625
Spokane004,4,625
Spokane006,4,625
Spokane007,4,625
Spokane009,4,625
Stevens007,4,625
Thurston002,3,625
Thurston020,3,625
Thurston022,2,625
Thurston035,2,625
Wahkiakum019,3,625
Walla Walla016,5,625
Whatcom039,0,625
Whatcom040,6,625
Whatcom042,0,625
Whitman009,4,625
Yakima013,6,625
Yakima014,6,625
Yakima015,9,625
CO_LEG,District,Step
Adams009,4,650
Asotin009,4,650
Benton008,9,650
Benton016,9,650
Chelan012,0,650
Clallam024,2,650
Clark015,3,650
Clark017,3,650
Clark018,3,650
Clark049,3,650
Columbia016,5,650
Cowlitz018,3,650
Cowlitz019,3,650
Douglas012,6,650
Ferry007,6,650
Franklin009,4,650
Franklin016,5,650
Garfield009,4,650
Grant012,4,650
Grant013,4,650
Grays Harbor019,2,650
Grays Harbor024,2,650
Grays Harbor035,3,650
Island010,0,650
Jefferson024,2,650
King001,7,650
King005,1,650
King011,1,650
King030,8,650
King031,1,650
King032,7,650
King033,8,650
King034,1,650
King036,7,650
King037,0,650
King039,6,650
King041,6,650
King043,0,650
King045,6,650
King046,7,650
King047,8,650
King048,6,650
Kitsap023,0,650
Kitsap026,2,650
Kitsap035,2,650
Kittitas013,6,650
Klickitat015,9,650
Lewis020,3,650
Lincoln007,4,650
Mason035,2,650
Okanogan007,6,650
Okanogan012,6,650
Pacific019,3,650
Pend Oreille007,4,650
Pierce002,1,650
Pierce025,8,650
Pierce026,2,650
Pierce027,8,650
Pierce028,1,650
Pierce029,8,650
Pierce031,1,650
San Juan040,6,650
Skagit010,6,650
Skagit021,0,650
Skagit039,0,650
Skagit040,6,650
Skamania015,3,650
Snohomish001,6,650
Snohomish010,0,650
Snohomish021,7,650
Snohomish032,7,650
Snohomish038,7,650
Snohomish039,6,650
Snohomish044,6,650
Snohomish048,6,650
Spokane003,4,650
Spokane004,4,650
Spokane006,4,650
Spokane007,4,650
Spokane009,4,650
Stevens007,4,650
Thurston002,3,650
Thurston020,3,650
Thurston022,2,650
Thurston035,2,650
Wahkiakum019,3,650
Walla Walla016,5,650
Whatcom039,0,650
Whatcom040,6,650
Whatcom042,0,650
Whitman009,4,650
Yakima013,6,650
Yakima014,9,650
Yakima015,9,650
CO_LEG,District,Step
Adams009,4,675
Asotin009,4,675
Benton008,9,675
Benton016,9,675
Chelan012,6,675
Clallam024,2,675
Clark015,3,675
Clark017,3,675
Clark018,3,675
Clark049,3,675
Columbia016,5,675
Cowlitz018,3,675
Cowlitz019,3,675
Douglas012,6,675
Ferry007,4,675
Franklin009,5,675
Franklin016,5,675
Garfield009,4,675
Grant012,4,675
Grant013,4,675
Grays Harbor019,2,675
Grays Harbor024,2,675
Grays Harbor035,2,675
Island010,0,675
Jefferson024,2,675
King001,6,675
King005,1,675
King011,1,675
King030,8,675
King031,1,675
King032,7,675
King033,8,675
King034,1,675
King036,7,675
King037,0,675
King039,6,675
King041,1,675
King043,0,675
King045,6,675
King046,7,675
King047,8,675
King048,6,675
Kitsap023,0,675
Kitsap026,2,675
Kitsap035,2,675
Kittitas013,6,675
Klickitat015,9,675
Lewis020,3,675
Lincoln007,4,675
Mason035,2,675
Okanogan007,4,675
Okanogan012,6,675
Pacific019,3,675
Pend Oreille007,4,675
Pierce002,8,675
Pierce025,8,675
Pierce026,2,675
Pierce027,8,675
Pierce028,8,675
Pierce029,8,675
Pierce031,1,675
San Juan040,6,675
Skagit010,6,675
Skagit021,0,675
Skagit039,0,675
Skagit040,6,675
Skamania015,3,675
Snohomish001,6,675
Snohomish010,0,675
Snohomish021,7,675
Snohomish032,7,675
Snohomish038,7,675
Snohomish039,6,675
Snohomish044,7,675
Snohomish048,6,675
Spokane003,4,675
Spokane004,4,675
Spokane006,4,675
Spokane007,4,675
Spokane009,4,675
Stevens007,4,675
Thurston002,3,675
Thurston020,3,675
Thurston022,3,675
Thurston035,2,675
Wahkiakum019,3,675
Walla Walla016,5,675
Whatcom039,0,675
Whatcom040,0,675
Whatcom042,0,675
Whitman009,4,675
Yakima013,6,675
Yakima014,1,675
Yakima015,9,675
CO_LEG,District,Step
Adams009,4,700
Asotin009,4,700
Benton008,9,700
Benton016,9,700
Chelan012,6,700
Clallam024,2,700
Clark015,3,700
Clark017,3,700
Clark018,3,700
Clark049,3,700
Columbia016,5,700
Cowlitz018,3,700
Cowlitz019,3,700
Douglas012,6,700
Ferry007,4,700
Franklin009,5,700
Franklin016,5,700
Garfield009,4,700
Grant012,4,700
Grant013,5,700
Grays Harbor019,2,700
Grays Harbor024,2,700
Grays Harbor035,2,700
Island010,0,700
Jefferson024,2,700
King001,6,700
King005,6,700
King011,1,700
King030,8,700
King031,1,700
King032,7,700
King033,8,700
King034,8,700
King036,7,700
King037,0,700
King039,6,700
King041,1,700
King043,0,700
King045,6,700
King046,0,700
King047,1,700
King048,6,700
Kitsap023,0,700
Kitsap026,2,700
Kitsap035,2,700
Kittitas013,6,700
Klickitat015,9,700
Lewis020,3,700
Lincoln007,4,700
Mason035,2,700
Okanogan007,6,700
Okanogan012,6,700
Pacific019,3,700
Pend Oreille007,4,700
Pierce002,2,700
Pierce025,8,700
Pierce026,2,700
Pierce027,8,700
Pierce028,8,700
Pierce029,8,700
Pierce031,1,700
San Juan040,6,700
Skagit010,6,700
Skagit021,0,700
Skagit039,0,700
Skagit040,6,700
Skamania015,3,700
